AÑO;CODIGO AYUNTAMIENTO;NOMBRE AYUNTAMIENTO;CODIGO CALLE;NOMBRE CALLE;DISTRITO;SECCION;EDAD;CANTIDAD MUJERES;CANTIDAD HOMBRES;.                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;40;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;41;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;42;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;43;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;44;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;45;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;46;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;47;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;48;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;49;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;50;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;51;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;52;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;53;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;54;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;55;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;56;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;57;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;58;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;59;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;60;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;61;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;62;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;63;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;64;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;65;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;66;2;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;67;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;68;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;69;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;70;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;71;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;72;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;73;1;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;74;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;75;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;76;0;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;77;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;78;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;79;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;80;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;>80;2;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2022;077;URRETXU;7003;PAGOETA AUZOA;001;005;000;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;1;1;3;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;2;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;3;2;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;4;1;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;5;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;6;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;7;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;8;0;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;9;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;10;0;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;11;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;12;1;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;13;1;4;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;14;3;4;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;15;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;16;4;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;17;4;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;18;2;3;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;19;3;2;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;20;4;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;21;2;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;22;3;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;23;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;24;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;25;1;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;26;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;27;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;28;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;29;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;30;0;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;31;2;1;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;32;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;33;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2022;077;URRETXU;7006;BASAGASTI KALEA;001;003;34;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
